[INFO ] [2022-05-12 13:49:34,649] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-10-10 18:13:31,458] MyAccount_03_Change_Password - Step 08: Click on Logout link
[INFO ] [2022-10-10 18:13:32,247] MyAccount_03_Change_Password - Step 09: Click on Login link
[INFO ] [2022-10-10 18:13:32,885] MyAccount_03_Change_Password - Step 10: Input to Email textbox on Login page
[INFO ] [2022-10-10 18:13:32,986] MyAccount_03_Change_Password - Step 11: Input old password on Login page
[INFO ] [2022-10-10 18:13:33,055] MyAccount_03_Change_Password - Step 12: Click on Login button
[INFO ] [2022-10-10 18:13:33,674] MyAccount_03_Change_Password - Step 13: Verify unsucces login message displayed wit correct content 'Login was unsuccessful. Please correct the errors and try again.
No customer account found
[INFO ] [2022-10-10 18:13:33,755]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-10 18:13:33,755] MyAccount_03_Change_Password - Step 14: Input new password on Login page
[INFO ] [2022-10-10 18:13:33,830] MyAccount_03_Change_Password - Step 15: Click on Login button
[INFO ] [2022-10-10 18:13:34,655] MyAccount_03_Change_Password - Step 16: Verify My Account link is displayed
[INFO ] [2022-10-10 18:13:34,754] MyAccount_04_My_Product_Review - Step 01: Click on a product link to view detail
[INFO ] [2022-10-10 18:13:37,617] MyAccount_04_My_Product_Review - Step 02: Click on 'Add your review' link
[INFO ] [2022-10-10 18:13:38,238] MyAccount_04_My_Product_Review - Step 03: Input to Review title textbox
[INFO ] [2022-10-10 18:13:38,339] MyAccount_04_My_Product_Review - Step 04: Input to Review text area
[INFO ] [2022-10-10 18:13:38,448] MyAccount_04_My_Product_Review - Step 05: 
[INFO ] [2022-10-10 18:13:38,535] MyAccount_04_My_Product_Review - Step 06: Click on SUBMIT REVIEW button
[INFO ] [2022-10-11 00:00:44,217] Pre-condition - Step 01: Open browser
[INFO ] [2022-10-11 00:01:08,279] Pre-condition - Step 02: Click to Register link
[INFO ] [2022-10-11 00:01:09,251] Pre-condition - Step 03: Select gender radio button that is Male
[INFO ] [2022-10-11 00:01:09,559] Pre-condition - Step 04: Input to Firstname textbox: Automation
[INFO ] [2022-10-11 00:01:09,678] Pre-condition - Step 05: Input to Lastname textbox: Testing
[INFO ] [2022-10-11 00:01:09,786] Pre-condition - Step 06: Select a day of birth in Day dropdown list that has value: 20
[INFO ] [2022-10-11 00:01:10,164] Pre-condition - Step 07: Select a month of birth in Month dropdown list that has value: October
[INFO ] [2022-10-11 00:01:10,489] Pre-condition - Step 08: Select a year of birth in Year dropdown list that has value: 1990
[INFO ] [2022-10-11 00:01:10,801] Pre-condition - Step 09: Input to Email textbox: automail6093@gmail.com
[INFO ] [2022-10-11 00:01:10,919] Pre-condition - Step 10: Input to Password textbox: Abc@123456
[INFO ] [2022-10-11 00:01:11,002] Pre-condition - Step 11: Input to ConfirmPassword textbox: Abc@123456
[INFO ] [2022-10-11 00:01:11,081] Pre-condition - Step 12: Click to Register button
[INFO ] [2022-10-11 00:01:12,240] Pre-condition - Step 13: Verify success registered message displayed correctly with content is 'Your registration completed'
[INFO ] [2022-10-11 00:01:12,318]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:12,318] Pre-condition - Step 14: Click to My account link
[INFO ] [2022-10-11 00:01:13,167] MyAccount_01_Update_Customer_Info - Step 01: Change gender to Female
[INFO ] [2022-10-11 00:01:13,484] MyAccount_01_Update_Customer_Info - Step 02: Change firstname
[INFO ] [2022-10-11 00:01:13,601] MyAccount_01_Update_Customer_Info - Step 03: Change lastname
[INFO ] [2022-10-11 00:01:13,698] MyAccount_01_Update_Customer_Info - Step 04: Change day of birth
[INFO ] [2022-10-11 00:01:14,002] MyAccount_01_Update_Customer_Info - Step 05: Change month of birth
[INFO ] [2022-10-11 00:01:14,325] MyAccount_01_Update_Customer_Info - Step 06: Change year of birth
[INFO ] [2022-10-11 00:01:14,624] MyAccount_01_Update_Customer_Info - Step 07: Change email
[INFO ] [2022-10-11 00:01:14,771] MyAccount_01_Update_Customer_Info - Step 08: Update company name
[INFO ] [2022-10-11 00:01:14,852] MyAccount_01_Update_Customer_Info - Step 09: Click on Save button
[INFO ] [2022-10-11 00:01:16,002] MyAccount_01_Update_Customer_Info - Step 10: Verify Firstname is updated correctly
[INFO ] [2022-10-11 00:01:16,092]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:16,092] MyAccount_01_Update_Customer_Info - Step 11: Verify Lastname is updated correctly
[INFO ] [2022-10-11 00:01:16,138]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:16,139] MyAccount_01_Update_Customer_Info - Step 12: Verify email is updated correctly
[INFO ] [2022-10-11 00:01:16,185]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:16,185] MyAccount_01_Update_Customer_Info - Step 13: Verify company is updated correctly
[INFO ] [2022-10-11 00:01:16,247]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:16,247] MyAccount_01_Update_Customer_Info - Step 14: Verify day of birth is updated correctly
[INFO ] [2022-10-11 00:01:16,308]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:16,309] MyAccount_01_Update_Customer_Info - Step 15: Verify month of birth is updated correctly
[INFO ] [2022-10-11 00:01:16,360]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:16,361] MyAccount_01_Update_Customer_Info - Step 16: Verify year of birth is updated correctly
[INFO ] [2022-10-11 00:01:16,450]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:16,450] MyAccount_01_Update_Customer_Info - Step 14: Verify gender is updated correctly to Female
[INFO ] [2022-10-11 00:01:16,490]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:16,496] MyAccount_02_Update_Address - Step 01: Click on Address link page
[INFO ] [2022-10-11 00:01:17,345] MyAccount_02_Update_Address - Step 02: Click on ADD NEW button
[INFO ] [2022-10-11 00:01:18,138] MyAccount_02_Update_Address - Step 03: Input to Firstname textbox a value is: AddFirstname
[INFO ] [2022-10-11 00:01:18,302] MyAccount_02_Update_Address - Step 04: Input to Lastname textbox a value is: AddLastname
[INFO ] [2022-10-11 00:01:18,451] MyAccount_02_Update_Address - Step 05: Input to Email textbox a value is: automail6093@gmail.com
[INFO ] [2022-10-11 00:01:18,570] MyAccount_02_Update_Address - Step 06: Input to Company textbox a value is: ACB
[INFO ] [2022-10-11 00:01:18,647] MyAccount_02_Update_Address - Step 07: Select a country in dropdown list with value is: United States
[INFO ] [2022-10-11 00:01:18,965] MyAccount_02_Update_Address - Step 08: Select State/province in dropdown list with value is: California
[INFO ] [2022-10-11 00:01:19,291] MyAccount_02_Update_Address - Step 09: Input to City textbox a value is: Oakland
[INFO ] [2022-10-11 00:01:19,390] MyAccount_02_Update_Address - Step 10: Input to Address 1 textbox a value is: 123 No Street
[INFO ] [2022-10-11 00:01:19,471] MyAccount_02_Update_Address - Step 11: Input to Address 2 textbox a value is: 789 Highway
[INFO ] [2022-10-11 00:01:19,543] MyAccount_02_Update_Address - Step 12: Input to Zip/postal code textbox a value is: 123456
[INFO ] [2022-10-11 00:01:19,613] MyAccount_02_Update_Address - Step 13: Input to Phone textbox a value is: 0987654321
[INFO ] [2022-10-11 00:01:19,682] MyAccount_02_Update_Address - Step 14: Input to Fax textbox a value is: 0123456789
[INFO ] [2022-10-11 00:01:19,749] MyAccount_02_Update_Address - Step 15: Click on Save button
[INFO ] [2022-10-11 00:01:20,680] MyAccount_02_Update_Address - Step 16: Verify Address's name Info is correct
[INFO ] [2022-10-11 00:01:20,743]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:20,744] MyAccount_02_Update_Address - Step 17: Verify Address's emai Info is correct
[INFO ] [2022-10-11 00:01:20,784]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:20,835] MyAccount_02_Update_Address - Step 18: Verify Address's phone Info is correct
[INFO ] [2022-10-11 00:01:20,881]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:20,881] MyAccount_02_Update_Address - Step 19: Verify Address's fax Info is correct
[INFO ] [2022-10-11 00:01:20,924]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:20,925] MyAccount_02_Update_Address - Step 20: Verify Address's company Info is correct
[INFO ] [2022-10-11 00:01:20,983]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:20,983] MyAccount_02_Update_Address - Step 21: Verify Address's address1 Info is correct
[INFO ] [2022-10-11 00:01:21,033]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:21,033] MyAccount_02_Update_Address - Step 22: Verify Address's address2 Info is correct
[INFO ] [2022-10-11 00:01:21,079]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:21,079] MyAccount_02_Update_Address - Step 23: Verify Address's country Info is correct
[INFO ] [2022-10-11 00:01:21,125]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:21,125] MyAccount_02_Update_Address - Step 24: Verify Address's city, state, zip Info is correct
[INFO ] [2022-10-11 00:01:21,161]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:21,165] MyAccount_03_Change_Password - Step 01: Click on Change Password link
[INFO ] [2022-10-11 00:01:21,747] MyAccount_03_Change_Password - Step 02: Input to Old password textbox
[INFO ] [2022-10-11 00:01:21,859] MyAccount_03_Change_Password - Step 03: Input to New password textbox
[INFO ] [2022-10-11 00:01:21,948] MyAccount_03_Change_Password - Step 04: Input to Confirm new password textbox
[INFO ] [2022-10-11 00:01:22,033] MyAccount_03_Change_Password - Step 05: Click on CHANGE PASSWORD button
[INFO ] [2022-10-11 00:01:22,562] MyAccount_03_Change_Password - Step 06: Verify the change password success message displayed correctly with content 'Password was changed'
[INFO ] [2022-10-11 00:01:22,650]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:22,650] MyAccount_03_Change_Password - Step 07: Close change password success message
[INFO ] [2022-10-11 00:01:24,922] MyAccount_03_Change_Password - Step 08: Click on Logout link
[INFO ] [2022-10-11 00:01:25,849] MyAccount_03_Change_Password - Step 09: Click on Login link
[INFO ] [2022-10-11 00:01:26,493] MyAccount_03_Change_Password - Step 10: Input to Email textbox on Login page
[INFO ] [2022-10-11 00:01:26,586] MyAccount_03_Change_Password - Step 11: Input old password on Login page
[INFO ] [2022-10-11 00:01:26,661] MyAccount_03_Change_Password - Step 12: Click on Login button
[INFO ] [2022-10-11 00:01:27,254] MyAccount_03_Change_Password - Step 13: Verify unsucces login message displayed wit correct content 'Login was unsuccessful. Please correct the errors and try again.
No customer account found
[INFO ] [2022-10-11 00:01:27,329]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:01:27,329] MyAccount_03_Change_Password - Step 14: Input new password on Login page
[INFO ] [2022-10-11 00:01:27,402] MyAccount_03_Change_Password - Step 15: Click on Login button
[INFO ] [2022-10-11 00:01:28,276] MyAccount_03_Change_Password - Step 16: Verify My Account link is displayed
[INFO ] [2022-10-11 00:01:28,372] MyAccount_04_My_Product_Review - Step 01: Click on a product link to view detail
[INFO ] [2022-10-11 00:01:29,687] MyAccount_04_My_Product_Review - Step 02: Click on 'Add your review' link
[INFO ] [2022-10-11 00:01:30,328] MyAccount_04_My_Product_Review - Step 03: Input to Review title textbox
[INFO ] [2022-10-11 00:01:30,493] MyAccount_04_My_Product_Review - Step 04: Input to Review text area
[INFO ] [2022-10-11 00:01:30,627] MyAccount_04_My_Product_Review - Step 05: 
[INFO ] [2022-10-11 00:01:30,780] MyAccount_04_My_Product_Review - Step 06: Click on SUBMIT REVIEW button
[INFO ] [2022-10-11 00:01:31,475] MyAccount_04_My_Product_Review - Step 07: Verify success added review product message displayed with content is 'Product review is successfully added.'
[INFO ] [2022-10-11 00:01:31,558]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:16:33,768] Pre-condition - Step 01: Open browser
[INFO ] [2022-10-11 00:16:57,582] Pre-condition - Step 02: Click to Register link
[INFO ] [2022-10-11 00:16:58,527] Pre-condition - Step 03: Select gender radio button that is Male
[INFO ] [2022-10-11 00:16:58,842] Pre-condition - Step 04: Input to Firstname textbox: Automation
[INFO ] [2022-10-11 00:16:58,956] Pre-condition - Step 05: Input to Lastname textbox: Testing
[INFO ] [2022-10-11 00:16:59,036] Pre-condition - Step 06: Select a day of birth in Day dropdown list that has value: 20
[INFO ] [2022-10-11 00:16:59,352] Pre-condition - Step 07: Select a month of birth in Month dropdown list that has value: October
[INFO ] [2022-10-11 00:16:59,677] Pre-condition - Step 08: Select a year of birth in Year dropdown list that has value: 1990
[INFO ] [2022-10-11 00:17:00,003] Pre-condition - Step 09: Input to Email textbox: automail4487@gmail.com
[INFO ] [2022-10-11 00:17:00,107] Pre-condition - Step 10: Input to Password textbox: Abc@123456
[INFO ] [2022-10-11 00:17:00,197] Pre-condition - Step 11: Input to ConfirmPassword textbox: Abc@123456
[INFO ] [2022-10-11 00:17:00,272] Pre-condition - Step 12: Click to Register button
[INFO ] [2022-10-11 00:17:01,328] Pre-condition - Step 13: Verify success registered message displayed correctly with content is 'Your registration completed'
[INFO ] [2022-10-11 00:17:01,405]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:01,406] Pre-condition - Step 14: Click to My account link
[INFO ] [2022-10-11 00:17:02,107] MyAccount_01_Update_Customer_Info - Step 01: Change gender to Female
[INFO ] [2022-10-11 00:17:02,430] MyAccount_01_Update_Customer_Info - Step 02: Change firstname
[INFO ] [2022-10-11 00:17:02,510] MyAccount_01_Update_Customer_Info - Step 03: Change lastname
[INFO ] [2022-10-11 00:17:02,609] MyAccount_01_Update_Customer_Info - Step 04: Change day of birth
[INFO ] [2022-10-11 00:17:02,911] MyAccount_01_Update_Customer_Info - Step 05: Change month of birth
[INFO ] [2022-10-11 00:17:03,208] MyAccount_01_Update_Customer_Info - Step 06: Change year of birth
[INFO ] [2022-10-11 00:17:03,553] MyAccount_01_Update_Customer_Info - Step 07: Change email
[INFO ] [2022-10-11 00:17:03,674] MyAccount_01_Update_Customer_Info - Step 08: Update company name
[INFO ] [2022-10-11 00:17:03,740] MyAccount_01_Update_Customer_Info - Step 09: Click on Save button
[INFO ] [2022-10-11 00:17:04,826] MyAccount_01_Update_Customer_Info - Step 10: Verify Firstname is updated correctly
[INFO ] [2022-10-11 00:17:04,893]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:04,893] MyAccount_01_Update_Customer_Info - Step 11: Verify Lastname is updated correctly
[INFO ] [2022-10-11 00:17:04,939]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:04,939] MyAccount_01_Update_Customer_Info - Step 12: Verify email is updated correctly
[INFO ] [2022-10-11 00:17:04,981]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:04,981] MyAccount_01_Update_Customer_Info - Step 13: Verify company is updated correctly
[INFO ] [2022-10-11 00:17:05,025]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:05,025] MyAccount_01_Update_Customer_Info - Step 14: Verify day of birth is updated correctly
[INFO ] [2022-10-11 00:17:05,075]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:05,075] MyAccount_01_Update_Customer_Info - Step 15: Verify month of birth is updated correctly
[INFO ] [2022-10-11 00:17:05,112]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:05,113] MyAccount_01_Update_Customer_Info - Step 16: Verify year of birth is updated correctly
[INFO ] [2022-10-11 00:17:05,159]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:05,159] MyAccount_01_Update_Customer_Info - Step 14: Verify gender is updated correctly to Female
[INFO ] [2022-10-11 00:17:05,197]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:05,211] MyAccount_02_Update_Address - Step 01: Click on Address link page
[INFO ] [2022-10-11 00:17:05,872] MyAccount_02_Update_Address - Step 02: Click on ADD NEW button
[INFO ] [2022-10-11 00:17:08,156] MyAccount_02_Update_Address - Step 03: Input to Firstname textbox a value is: AddFirstname
[INFO ] [2022-10-11 00:17:08,264] MyAccount_02_Update_Address - Step 04: Input to Lastname textbox a value is: AddLastname
[INFO ] [2022-10-11 00:17:08,351] MyAccount_02_Update_Address - Step 05: Input to Email textbox a value is: automail4487@gmail.com
[INFO ] [2022-10-11 00:17:08,439] MyAccount_02_Update_Address - Step 06: Input to Company textbox a value is: ACB
[INFO ] [2022-10-11 00:17:08,508] MyAccount_02_Update_Address - Step 07: Select a country in dropdown list with value is: United States
[INFO ] [2022-10-11 00:17:08,816] MyAccount_02_Update_Address - Step 08: Select State/province in dropdown list with value is: California
[INFO ] [2022-10-11 00:17:09,128] MyAccount_02_Update_Address - Step 09: Input to City textbox a value is: Oakland
[INFO ] [2022-10-11 00:17:09,220] MyAccount_02_Update_Address - Step 10: Input to Address 1 textbox a value is: 123 No Street
[INFO ] [2022-10-11 00:17:09,300] MyAccount_02_Update_Address - Step 11: Input to Address 2 textbox a value is: 789 Highway
[INFO ] [2022-10-11 00:17:09,386] MyAccount_02_Update_Address - Step 12: Input to Zip/postal code textbox a value is: 123456
[INFO ] [2022-10-11 00:17:09,451] MyAccount_02_Update_Address - Step 13: Input to Phone textbox a value is: 0987654321
[INFO ] [2022-10-11 00:17:09,546] MyAccount_02_Update_Address - Step 14: Input to Fax textbox a value is: 0123456789
[INFO ] [2022-10-11 00:17:09,620] MyAccount_02_Update_Address - Step 15: Click on Save button
[INFO ] [2022-10-11 00:17:11,412] MyAccount_02_Update_Address - Step 16: Verify Address's name Info is correct
[INFO ] [2022-10-11 00:17:11,459]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:11,459] MyAccount_02_Update_Address - Step 17: Verify Address's emai Info is correct
[INFO ] [2022-10-11 00:17:11,505]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:11,550] MyAccount_02_Update_Address - Step 18: Verify Address's phone Info is correct
[INFO ] [2022-10-11 00:17:11,595]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:11,595] MyAccount_02_Update_Address - Step 19: Verify Address's fax Info is correct
[INFO ] [2022-10-11 00:17:11,637]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:11,637] MyAccount_02_Update_Address - Step 20: Verify Address's company Info is correct
[INFO ] [2022-10-11 00:17:11,677]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:11,678] MyAccount_02_Update_Address - Step 21: Verify Address's address1 Info is correct
[INFO ] [2022-10-11 00:17:11,721]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:11,721] MyAccount_02_Update_Address - Step 22: Verify Address's address2 Info is correct
[INFO ] [2022-10-11 00:17:11,761]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:11,761] MyAccount_02_Update_Address - Step 23: Verify Address's country Info is correct
[INFO ] [2022-10-11 00:17:11,803]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:11,803] MyAccount_02_Update_Address - Step 24: Verify Address's city, state, zip Info is correct
[INFO ] [2022-10-11 00:17:11,840]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:11,844] MyAccount_03_Change_Password - Step 01: Click on Change Password link
[INFO ] [2022-10-11 00:17:14,045] MyAccount_03_Change_Password - Step 02: Input to Old password textbox
[INFO ] [2022-10-11 00:17:14,153] MyAccount_03_Change_Password - Step 03: Input to New password textbox
[INFO ] [2022-10-11 00:17:14,246] MyAccount_03_Change_Password - Step 04: Input to Confirm new password textbox
[INFO ] [2022-10-11 00:17:14,329] MyAccount_03_Change_Password - Step 05: Click on CHANGE PASSWORD button
[INFO ] [2022-10-11 00:17:14,879] MyAccount_03_Change_Password - Step 06: Verify the change password success message displayed correctly with content 'Password was changed'
[INFO ] [2022-10-11 00:17:14,979]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:14,979] MyAccount_03_Change_Password - Step 07: Close change password success message
[INFO ] [2022-10-11 00:17:17,309] MyAccount_03_Change_Password - Step 08: Click on Logout link
[INFO ] [2022-10-11 00:17:18,224] MyAccount_03_Change_Password - Step 09: Click on Login link
[INFO ] [2022-10-11 00:17:18,890] MyAccount_03_Change_Password - Step 10: Input to Email textbox on Login page
[INFO ] [2022-10-11 00:17:18,984] MyAccount_03_Change_Password - Step 11: Input old password on Login page
[INFO ] [2022-10-11 00:17:19,053] MyAccount_03_Change_Password - Step 12: Click on Login button
[INFO ] [2022-10-11 00:17:19,639] MyAccount_03_Change_Password - Step 13: Verify unsucces login message displayed wit correct content 'Login was unsuccessful. Please correct the errors and try again.
No customer account found
[INFO ] [2022-10-11 00:17:19,701]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:19,701] MyAccount_03_Change_Password - Step 14: Input new password on Login page
[INFO ] [2022-10-11 00:17:19,775] MyAccount_03_Change_Password - Step 15: Click on Login button
[INFO ] [2022-10-11 00:17:20,673] MyAccount_03_Change_Password - Step 16: Verify My Account link is displayed
[INFO ] [2022-10-11 00:17:20,758] MyAccount_04_My_Product_Review - Step 01: Click on a product link to view detail
[INFO ] [2022-10-11 00:17:23,669] MyAccount_04_My_Product_Review - Step 02: Click on 'Add your review' link
[INFO ] [2022-10-11 00:17:25,896] MyAccount_04_My_Product_Review - Step 03: Input to Review title textbox
[INFO ] [2022-10-11 00:17:26,017] MyAccount_04_My_Product_Review - Step 04: Input to Review text area
[INFO ] [2022-10-11 00:17:26,143] MyAccount_04_My_Product_Review - Step 05: 
[INFO ] [2022-10-11 00:17:26,263] MyAccount_04_My_Product_Review - Step 06: Click on SUBMIT REVIEW button
[INFO ] [2022-10-11 00:17:26,840] MyAccount_04_My_Product_Review - Step 07: Verify success added review product message displayed with content is 'Product review is successfully added.'
[INFO ] [2022-10-11 00:17:26,910]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 00:17:26,911] MyAccount_04_My_Product_Review - Step 08: Click on My account link
[INFO ] [2022-10-11 09:53:18,304] Pre-condition - Step 01: Open browser
[INFO ] [2022-10-11 09:53:42,809] Pre-condition - Step 02: Click to Register link
[INFO ] [2022-10-11 09:53:44,501] Pre-condition - Step 03: Select gender radio button that is Male
[INFO ] [2022-10-11 09:53:44,797] Pre-condition - Step 04: Input to Firstname textbox: Automation
[INFO ] [2022-10-11 09:53:44,892] Pre-condition - Step 05: Input to Lastname textbox: Testing
[INFO ] [2022-10-11 09:53:44,972] Pre-condition - Step 06: Select a day of birth in Day dropdown list that has value: 20
[INFO ] [2022-10-11 09:53:45,277] Pre-condition - Step 07: Select a month of birth in Month dropdown list that has value: October
[INFO ] [2022-10-11 09:53:45,576] Pre-condition - Step 08: Select a year of birth in Year dropdown list that has value: 1990
[INFO ] [2022-10-11 09:53:45,886] Pre-condition - Step 09: Input to Email textbox: automail4835@gmail.com
[INFO ] [2022-10-11 09:53:46,016] Pre-condition - Step 10: Input to Password textbox: Abc@123456
[INFO ] [2022-10-11 09:53:46,089] Pre-condition - Step 11: Input to ConfirmPassword textbox: Abc@123456
[INFO ] [2022-10-11 09:53:46,164] Pre-condition - Step 12: Click to Register button
[INFO ] [2022-10-11 09:53:47,236] Pre-condition - Step 13: Verify success registered message displayed correctly with content is 'Your registration completed'
[INFO ] [2022-10-11 09:53:47,309]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 09:53:47,310] Pre-condition - Step 14: Click to My account link
[INFO ] [2022-10-11 09:53:48,078] MyAccount_01_Update_Customer_Info - Step 01: Change gender to Female
[INFO ] [2022-10-11 09:53:48,384] MyAccount_01_Update_Customer_Info - Step 02: Change firstname
[INFO ] [2022-10-11 09:53:48,487] MyAccount_01_Update_Customer_Info - Step 03: Change lastname
[INFO ] [2022-10-11 09:53:48,574] MyAccount_01_Update_Customer_Info - Step 04: Change day of birth
[INFO ] [2022-10-11 09:53:48,877] MyAccount_01_Update_Customer_Info - Step 05: Change month of birth
[INFO ] [2022-10-11 09:53:49,182] MyAccount_01_Update_Customer_Info - Step 06: Change year of birth
[INFO ] [2022-10-11 09:53:49,488] MyAccount_01_Update_Customer_Info - Step 07: Change email
[INFO ] [2022-10-11 09:53:49,608] MyAccount_01_Update_Customer_Info - Step 08: Update company name
[INFO ] [2022-10-11 09:53:49,675] MyAccount_01_Update_Customer_Info - Step 09: Click on Save button
[INFO ] [2022-10-11 09:53:50,602] MyAccount_01_Update_Customer_Info - Step 10: Verify Firstname is updated correctly
[INFO ] [2022-10-11 09:53:50,665]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 09:53:50,665] MyAccount_01_Update_Customer_Info - Step 11: Verify Lastname is updated correctly
[INFO ] [2022-10-11 09:53:50,709]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 09:53:50,709] MyAccount_01_Update_Customer_Info - Step 12: Verify email is updated correctly
[INFO ] [2022-10-11 09:53:50,757]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 09:53:50,757] MyAccount_01_Update_Customer_Info - Step 13: Verify company is updated correctly
[INFO ] [2022-10-11 09:53:50,804]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 09:53:50,804] MyAccount_01_Update_Customer_Info - Step 14: Verify day of birth is updated correctly
[INFO ] [2022-10-11 09:53:50,850]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 09:53:50,850] MyAccount_01_Update_Customer_Info - Step 15: Verify month of birth is updated correctly
[INFO ] [2022-10-11 09:53:50,890]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 09:53:50,890] MyAccount_01_Update_Customer_Info - Step 16: Verify year of birth is updated correctly
[INFO ] [2022-10-11 09:53:50,928]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 09:53:50,928] MyAccount_01_Update_Customer_Info - Step 14: Verify gender is updated correctly to Female
[INFO ] [2022-10-11 09:53:50,973]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-11 09:53:50,988] MyAccount_02_Update_Address - Step 01: Click on Address link page
[INFO ] [2022-10-11 09:53:51,666] MyAccount_02_Update_Address - Step 02: Click on ADD NEW button
[INFO ] [2022-10-11 09:53:52,427] MyAccount_02_Update_Address - Step 03: Input to Firstname textbox a value is: AddFirstname
[INFO ] [2022-10-11 09:53:52,524] MyAccount_02_Update_Address - Step 04: Input to Lastname textbox a value is: AddLastname
[INFO ] [2022-10-11 09:53:52,606] MyAccount_02_Update_Address - Step 05: Input to Email textbox a value is: automail4835@gmail.com
[INFO ] [2022-10-11 09:53:52,695] MyAccount_02_Update_Address - Step 06: Input to Company textbox a value is: ACB
[INFO ] [2022-10-11 09:53:52,761] MyAccount_02_Update_Address - Step 07: Select a country in dropdown list with value is: United States
[INFO ] [2022-10-11 09:53:53,052] MyAccount_02_Update_Address - Step 08: Select State/province in dropdown list with value is: California
[INFO ] [2022-10-11 09:53:53,366] MyAccount_02_Update_Address - Step 09: Input to City textbox a value is: Oakland
[INFO ] [2022-10-11 09:53:53,454] MyAccount_02_Update_Address - Step 10: Input to Address 1 textbox a value is: 123 No Street
[INFO ] [2022-10-11 09:53:53,543] MyAccount_02_Update_Address - Step 11: Input to Address 2 textbox a value is: 789 Highway
[INFO ] [2022-10-11 09:53:53,617] MyAccount_02_Update_Address - Step 12: Input to Zip/postal code textbox a value is: 123456
[INFO ] [2022-10-11 09:53:53,678] MyAccount_02_Update_Address - Step 13: Input to Phone textbox a value is: 0987654321
[INFO ] [2022-10-11 09:53:53,745] MyAccount_02_Update_Address - Step 14: Input to Fax textbox a value is: 0123456789
